,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.1101487,1.0182008,-0.5280083,-0.3220599,-0.716776,-1.4481552,-1.2771034,-1.7039963,1.9019942,-0.042166464,-0.04944178,2.2911212,0.4335021,-0.38084024,-0.7103912,0.060363915,-0.6394091,-0.27473623,-2.6288815,-1.6435372,1.1950287,-0.25583008,-0.7006208,-0.14679566,-1.5460256,0.08535813,-2.0710735,-1.324291,1.6851479,-0.88168526,-0.8917977,0.3481613,0.45129946,-2.5040305,-0.47016174,-0.6317368,0.7504307,-2.0104258,0.1386493,0.09354073,0.4366735,0.6192325,-0.9741096,0.19868685,-0.55770564,-1.2173424,1.2663774,-0.099697255,-2.2158413,1.5801097
1,1.0068866,0.92916363,-0.35096538,-0.38247693,-0.6742817,-1.2929829,-1.4000205,-2.0005958,1.7442727,-0.1291856,0.06966728,2.2089581,0.19082303,-0.4334888,-0.7865142,0.007375608,-0.7506346,-0.25389275,-2.7989094,-1.5795063,1.1583886,-0.25592852,-0.7931935,-0.2551425,-1.3855653,0.10451082,-2.0928442,-1.2534102,1.5729203,-0.92307466,-0.84347343,0.21448982,0.3994724,-2.5638378,-0.4909284,-0.76619184,0.97707814,-2.055958,0.2240017,0.18531767,0.5147219,0.737373,-0.87837815,0.349179,-0.56913984,-1.0856797,1.5515959,-0.16474989,-2.142005,1.4548422
2,0.8855864,0.92541474,-0.21504848,-0.41240942,-0.6137584,-1.1772807,-1.5250618,-2.1633162,1.6217659,-0.22484657,0.06994544,2.1065953,0.08224861,-0.48332933,-0.9037036,-0.042857043,-0.7853772,-0.23034947,-2.8550751,-1.5244173,1.1913183,-0.2801472,-0.8523846,-0.30925182,-1.2740158,0.053003848,-2.0927014,-1.2112678,1.5083333,-0.9583943,-0.77750695,0.17697944,0.33888656,-2.5929914,-0.5386847,-0.86934876,1.0898604,-2.120499,0.27083182,0.23443712,0.58319014,0.8236021,-0.8319235,0.36594334,-0.59486574,-0.9661808,1.7608694,-0.23171036,-2.1187005,1.3754975
3,0.8416567,0.91631055,-0.22866035,-0.44588187,-0.5267141,-1.2056892,-1.539707,-2.1450934,1.6092638,-0.19644172,0.025630647,2.1024477,0.10353531,-0.4565757,-0.81258845,-0.037121944,-0.84465986,-0.22587703,-2.845963,-1.523309,1.2541838,-0.26163194,-0.7883323,-0.37797093,-1.2880445,0.02155958,-2.1517715,-1.2027764,1.594575,-0.96866596,-0.8098805,0.13889755,0.31749812,-2.5818114,-0.55387187,-0.887142,1.0776645,-2.1564925,0.21904366,0.29876032,0.5734985,0.7990036,-0.78814465,0.40517604,-0.5656906,-1.0025425,1.8062489,-0.20473121,-2.2138233,1.3855827
4,0.72155327,0.93581885,-0.25388932,-0.51939225,-0.3149113,-1.2759912,-1.573478,-2.0728445,1.581424,-0.1572153,-0.11599528,2.074421,0.20051305,-0.39760566,-0.6417146,-0.02687063,-0.94730234,-0.21100211,-2.7830198,-1.5245439,1.4270463,-0.23768736,-0.64692485,-0.51402384,-1.3314544,-0.09169381,-2.274392,-1.1970744,1.7959605,-0.998934,-0.8618373,0.09998807,0.26451904,-2.5445683,-0.59943646,-0.92996585,1.0115153,-2.2480607,0.098276615,0.42307338,0.55667144,0.74708295,-0.7075188,0.43002373,-0.5086895,-1.0749418,1.9039916,-0.15012614,-2.43763,1.4194199
5,0.59330213,1.0433913,-0.26966354,-0.5520196,-0.13157456,-1.3045952,-1.606939,-1.948241,1.5375824,-0.19971855,-0.30915558,2.0205266,0.3843608,-0.33838788,-0.5935409,-0.03103641,-0.9446328,-0.17863934,-2.62973,-1.5467037,1.6099011,-0.26710635,-0.5775994,-0.56832105,-1.393958,-0.2781665,-2.349685,-1.2129799,1.9337913,-1.0545219,-0.8386855,0.19683874,0.19123939,-2.4763844,-0.6683767,-0.9944339,0.8862583,-2.3407078,0.03584111,0.43197626,0.56480306,0.725482,-0.6942726,0.2926821,-0.5104661,-1.0905352,1.978963,-0.15853623,-2.6121054,1.4879402
6,0.46179715,1.1793859,-0.2867129,-0.5695205,0.057216078,-1.3087448,-1.6415735,-1.801615,1.4842379,-0.26605874,-0.52681863,1.9566227,0.60306376,-0.27242136,-0.5726219,-0.03542813,-0.9126776,-0.13459732,-2.4428337,-1.5729932,1.804187,-0.31902632,-0.52564526,-0.60512197,-1.469351,-0.4964516,-2.4205005,-1.2292048,2.0598772,-1.1228783,-0.79160625,0.33298254,0.10108031,-2.3987608,-0.7479053,-1.0779272,0.74347115,-2.4407065,-0.007315591,0.40589386,0.5827043,0.70764816,-0.6954841,0.106934614,-0.5307208,-1.0856262,2.0552948,-0.19572155,-2.7799294,1.5744042
7,0.45798647,1.3404747,-0.3143773,-0.46342874,0.15050465,-1.0954208,-1.6466305,-1.6554956,1.4165246,-0.38707355,-0.69637686,1.8890468,0.83179915,-0.20670746,-0.68101907,-0.0041939765,-0.75736374,-0.033521745,-2.236102,-1.572978,1.9001623,-0.48708087,-0.6015362,-0.5404347,-1.5811173,-0.71244794,-2.4389815,-1.1926764,2.024361,-1.2147913,-0.65410525,0.53096837,-0.043918222,-2.3602347,-0.8152629,-1.2497762,0.659618,-2.5111384,0.11631934,0.20979527,0.64884424,0.69501853,-0.7442369,-0.14949112,-0.6344878,-0.9455961,2.096491,-0.41303745,-2.7652771,1.7094724
8,0.51987433,1.4084728,-0.33240938,-0.3732682,0.16752829,-0.90493584,-1.6272372,-1.6048862,1.3966941,-0.4349377,-0.74269706,1.8559784,0.925422,-0.17883384,-0.76134336,0.04888248,-0.65128213,0.03715048,-2.1617649,-1.5410159,1.9097399,-0.61439556,-0.6637017,-0.4926322,-1.6572673,-0.79938877,-2.4306493,-1.1461766,1.9645371,-1.2571297,-0.5827608,0.61015224,-0.12033804,-2.3787627,-0.82373476,-1.3644271,0.6596998,-2.5280862,0.23055838,0.081616916,0.68943876,0.67265284,-0.7688317,-0.2636545,-0.6935112,-0.83294654,2.0974438,-0.5713582,-2.6855466,1.7830249
9,0.567669,1.4291735,-0.34034076,-0.32762885,0.16644406,-0.8008307,-1.6103858,-1.5958664,1.3976401,-0.44324392,-0.7457206,1.8426487,0.95325667,-0.16988029,-0.79894996,0.088089496,-0.6011819,0.07149484,-2.1481242,-1.5131792,1.9025408,-0.679964,-0.691949,-0.47309858,-1.6970794,-0.8257181,-2.420814,-1.11728,1.9312294,-1.2710203,-0.5606294,0.6289731,-0.14795646,-2.402598,-0.8142667,-1.4188046,0.67565495,-2.5274127,0.29235208,0.026259076,0.7057138,0.654452,-0.7762499,-0.3002839,-0.71424234,-0.7753775,2.0892596,-0.6464523,-2.6290016,1.8124965
