,0
0,0.14198875442068326
1,0.2577785787278466
2,0.1879398905383537
3,0.10137516926786538
4,0.2370234597006753
5,0.10448468277932976
6,0.16069429260236934
7,0.28238524659684294
8,0.1535646241878469
9,0.17419162344492845
