,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,2.0028386,-0.0008637612,-0.26505724,0.11930113,1.4045255,2.0043395,1.3005738,0.8112041,1.407388,0.32935095,-0.065460354,1.5647362,0.99272865,-0.51757205,0.06630324,2.442667,-0.0967488,1.620261,0.7448811,2.0239086,0.10579613,0.003438456,0.06418169,0.091694996,0.81874424,-0.03625599,0.00081004447,2.2036536,1.6323097,0.06225132,-0.49414372,1.6074836,0.007935057,0.9648535,1.5303063,2.0342236,1.6278914,1.3827763,-0.019299999,1.1464697,2.0248775,0.047622196,0.92695624,-0.09165016,-0.15578072,-0.0028200191,-0.00020157837,1.2606056,-0.0034990143,0.22900316
1,2.060522,-0.0028134547,-0.22572038,-0.06178786,1.5167305,2.1001105,1.2008291,0.6418527,1.5284463,0.43394154,-0.054709308,1.4550786,0.8407256,-0.5792185,0.08068456,2.5383267,-0.094539285,1.6087339,0.7100591,2.0293055,0.13620001,0.025307298,0.025584666,0.22498289,0.617073,0.016300315,7.5931603e-06,2.1595056,1.6401532,0.048903707,-0.73144966,1.6227254,0.027715595,0.95055884,1.4832749,2.04894,1.6823078,1.4721513,-0.015674327,1.1808867,1.862313,-0.03163261,0.88144004,-0.20492654,-0.28313398,-0.0030931327,0.052015614,1.2691995,-0.004442606,0.14284243
2,1.9715358,0.00172906,-0.14347984,0.04388635,1.4609782,1.9356368,1.199054,0.37587866,1.6056743,0.90519243,-0.13398825,1.6973995,0.80742735,-0.5395975,-0.08176987,2.4121897,-0.1195062,1.8533093,0.41498,2.134493,0.17445116,-0.0076010553,0.024661912,0.34972775,0.5857353,-7.446064e-05,-0.00479814,2.3254585,1.7787349,-0.0077904016,-0.58078796,1.6641855,0.16397037,0.7505734,1.7895911,1.8182718,1.8150898,1.5818764,0.0048435014,1.0315596,1.7652497,0.0031496948,1.0198321,0.024446763,-0.2834913,-0.003110059,0.07141635,1.3321565,0.004012003,0.0367038
3,1.8661156,-0.0031352662,-0.04350585,0.003639907,1.4629687,1.9082868,1.3044727,0.2933709,1.5356714,0.83197963,-0.14541581,1.6436758,0.8721647,-0.5916678,-0.108813584,2.368928,-0.14121059,1.8436339,0.3615936,2.1579363,0.19040567,0.001362182,0.032860972,0.30075514,0.54449433,0.0009213649,-0.014118578,2.3533602,1.7611091,-0.043318912,-0.69936365,1.6354883,0.13839924,0.6598279,1.7105802,1.9872785,1.9087609,1.4654638,-0.045323778,1.0436716,1.674864,0.06326511,0.91783196,0.03207431,-0.30239764,-0.006812271,0.0674237,1.2833022,-0.004686498,0.04405405
4,2.0097563,-0.013508325,0.005523328,-0.009938569,1.8063581,2.2292857,1.0186077,0.21391548,1.2943046,0.69760686,0.19457123,1.960187,0.8358762,-0.5687905,0.0023140898,2.3894584,0.048525058,2.1412323,0.08343741,2.202873,0.0702013,-0.00083398086,0.058022596,-0.018038653,1.1700858,0.0004500419,-0.006749752,2.2718987,1.437696,-0.071669795,-0.14793372,1.3970551,-0.14573318,0.57875675,1.5889853,1.8051677,2.02723,1.5483217,-0.011882692,0.60163224,1.5349146,-0.010575177,0.80954576,-0.51829875,0.023355296,-0.0018491521,0.048827346,1.6828972,-0.0266977,0.09595439
5,2.0638368,0.009307785,-0.0008871248,0.016446387,1.7684296,2.2598212,1.1148623,0.3820548,1.3020244,0.726796,0.10245332,2.1240194,0.758406,-0.6735808,0.023253204,2.3086238,0.006416541,2.4094665,0.26123267,2.1305285,0.1345263,0.001217909,0.034543704,-0.03120478,1.0924094,0.0015650863,-0.0074915327,2.270439,1.4854575,0.027224692,-0.32360694,1.4093081,-0.035163052,0.56919414,1.7190917,1.7724733,1.9659178,1.3552368,0.0044851797,0.6249333,1.2620571,0.0587678,0.8165087,-0.6869672,0.013805669,-0.0017335769,0.028434733,1.7129817,-0.11272993,-0.054545034
6,2.0840685,0.07806956,0.00029472896,-0.015804484,1.6917425,2.19211,1.1846682,0.36236548,1.3272893,0.7968679,0.17435357,1.7645651,0.8122661,-0.5776596,0.08784256,1.919005,-0.03885789,2.5571518,0.38237798,2.031656,0.085030064,0.0022490881,-0.0021298153,0.0009239046,1.1197003,-0.0032753523,0.020310957,2.1799731,1.6457832,-0.0029726294,0.0881641,1.5222721,-0.051626064,0.66029966,1.6695505,1.6112425,1.5354804,1.2327857,-0.003948554,0.76281077,1.495451,-0.062328257,0.83994186,-0.74597514,-0.00824303,0.004084109,-0.016976018,1.7958838,-0.10035726,0.2090643
7,1.9239786,-0.08899193,-0.005313911,0.16151679,1.6622695,2.2086928,1.0157584,0.4099375,1.5901452,0.6519563,-0.08724186,1.8407062,0.72005844,-0.49283004,-0.09510227,1.8623104,-0.119287394,2.2420251,0.44448376,2.237733,-0.08660031,-0.0022202772,-0.0004316077,-0.007370003,0.7786573,0.014260768,0.0077887154,1.763167,1.40727,-0.012977457,0.25296372,1.3851277,-0.15333842,1.0142457,1.7177353,2.1969867,1.7545078,1.6013833,-0.0087402705,0.8675744,1.4975318,0.033529777,1.0293634,-0.58483946,0.0023800055,-0.0014212184,-0.03708822,1.7462136,-0.102973275,-0.0065429304
8,1.738513,-0.059536375,-0.008700799,0.029983955,1.5821097,2.2344394,1.1309304,0.29694033,1.4711182,0.9213528,0.10462015,1.7875446,0.6864798,-0.4791897,-0.08847551,1.9564451,-0.053335104,2.3212912,-0.004951599,2.1073895,-0.18404576,0.0014092012,0.0007818029,0.026001092,0.9150527,0.018518649,0.0051713316,1.9450327,1.6979431,0.06410925,0.0791753,1.5392803,-0.13699885,0.80946857,1.3715386,2.1549437,1.6747143,1.3104669,-0.044778183,0.9023626,2.0503814,-0.024523081,0.9970699,-0.39746192,0.0026778134,0.0020932902,0.058359876,1.7253739,0.042479746,-0.06116019
9,1.710929,-0.053683374,0.0071983556,0.05118055,1.6192276,2.2939272,1.0315825,0.3674048,1.539714,1.0296738,0.16715342,1.735501,0.6657116,-0.47058177,-0.096464,1.9395015,-0.034798197,2.292435,-0.07862042,2.0041602,-0.14996336,-0.00011075646,0.0010889502,-0.0014268098,0.9541666,-0.011975541,-0.00869265,2.0004795,1.5955077,0.057358593,0.27536905,1.477011,-0.036304206,0.7846352,1.2881675,2.1984408,1.6939844,1.2944727,-0.09741341,1.0247425,2.0049298,-0.026577136,1.0078775,-0.39180952,0.005101464,0.0002576157,0.21195763,1.6757276,-0.0030077524,-0.124346636
