,0
0,-0.3422118395076159
1,-0.04238968323717085
2,0.4139458273054646
3,0.07787608342133356
4,0.09992497714704474
5,0.16271692639583846
6,-0.32603326110952735
7,0.019161998375382905
8,0.036510127087204025
9,0.19381188749021505
