,0,1,2,3,4,5,6,7,8,9
0,1.5031579,0.7879381,-2.9225821,1.3681295,-0.6620818,-0.9764808,0.7708696,2.0309649,1.7882984,0.68917716
1,1.6723846,0.61922616,-2.6979895,1.2894205,-0.4735492,-0.50466776,0.6923753,2.0889258,1.6886615,0.41536325
2,1.5656695,0.8282683,-2.880917,1.3067739,-0.55993736,-0.90944344,0.594782,1.9875776,1.842645,0.6203937
3,1.6002471,0.7339495,-2.6513207,1.410661,-0.5573738,-0.5898073,0.66624767,2.1254494,1.6135544,0.44214603
4,1.6773585,0.70908785,-2.9428778,1.2072238,-0.48590177,-0.90526885,0.63945043,2.1035163,1.8174195,0.64453924
5,1.6822894,0.558319,-2.7770748,1.4360651,-0.44000703,-0.74242043,0.98222464,2.021299,1.7734418,0.67794555
6,1.3895159,0.72636324,-2.8169272,1.5078564,-0.6956552,-0.9085788,0.54325104,1.9829949,1.587649,0.30625957
7,1.4776663,0.84559983,-2.5030065,1.3548855,-0.3802202,-0.856291,0.672744,2.1692133,1.5804939,0.5550471
8,1.6967757,0.57340455,-3.0936823,1.2489767,-0.70653725,-0.52860075,0.56438833,2.0604095,1.9858693,0.5626213
9,1.5549033,0.87071806,-2.505072,1.3833485,-0.39597595,-0.89790136,0.829754,2.0791068,1.4606562,0.5619583
10,1.6012443,0.6099481,-2.887648,1.076433,-0.51290715,-0.66390294,0.45920718,2.1604204,1.9535915,0.7999295
11,1.6291953,0.870345,-2.7454648,1.4879272,-0.50651276,-0.91228616,0.8388034,2.040219,1.5394751,0.24340948
12,1.5693138,0.85382384,-2.8336837,1.6387696,-0.63466454,-0.76855356,0.6594941,2.0043862,1.542261,0.43020666
13,1.6799963,0.65199256,-2.7908902,0.9824476,-0.42194772,-0.660115,0.55592865,2.1482732,1.8829731,0.6892536
14,1.602482,0.4035907,-2.6628377,1.2313625,-0.42274147,-0.7010921,0.6245653,1.7812084,1.9161059,0.5669246
15,1.540204,0.6890124,-2.7892325,1.214966,-0.7339325,-0.73811847,0.6532622,2.20791,1.813359,0.6010226
16,1.6077249,0.90853065,-3.0604482,1.6654589,-0.38829732,-1.0353622,0.57031083,2.0723286,1.797198,0.43510997
17,1.5494746,0.60149336,-2.6013045,1.0380775,-0.7205122,-0.4525799,0.80604404,2.1840956,1.7094562,0.5784207
