,0
0,0.9829981449496257
1,0.9811059442239608
2,0.9783224096752469
3,0.981918027001297
4,0.9796428805309358
5,0.9788661209045216
6,0.9789375057265892
7,0.9798586818050272
8,0.9822559021521943
9,0.9867301747959597
