,0
0,0.9171527451876286
1,0.8010018884073814
2,0.7969101278268074
3,0.7201616455137216
4,0.8201394151722172
5,0.7508226196895256
6,0.8040299758309305
7,0.8000308448714905
8,0.7562761004410231
9,0.6256045988000047
