,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.7022648,-0.33290768,-3.1864538,-0.8720545,-0.09943566,-0.4053272,0.5457315,-0.9612545,1.2087874,-0.7040546,-1.0572568,0.09682517,0.53306556,0.28806674,-1.4417514,0.8261408,-0.73739076,-2.1306837,-3.4450932,-0.89585817,0.54646283,-1.4303113,-0.86016923,-0.35588208,-1.4964024,-0.7938427,-0.53636676,-0.42755908,-1.2785691,0.75537896,-1.6267971,-1.6198196,-0.40115663,-0.5400913,0.2538376,-0.29503146,-0.059505057,0.79135597,1.4957383,0.13486332,1.2014674,-0.04738141,-1.8411759,0.63769966,0.11749564,-1.2623767,0.8981758,-0.95131505,-0.14259446,-0.8756289
1,0.886309,-0.33147264,-3.1509714,-0.99783903,-0.16105,-0.4037637,0.551764,-0.9136798,1.3882952,-0.73446363,-1.131575,0.02429568,0.18988167,0.1260789,-1.3062837,0.76256686,-0.68154615,-2.008616,-3.4661458,-0.79350805,0.25201273,-1.2958307,-0.5929302,-0.47582823,-1.43346,-1.0377398,-0.4843076,-0.6205566,-1.0664815,0.8408508,-1.6882513,-1.5106318,-0.44690347,-0.6942142,0.30562243,-0.34771404,-0.2142372,0.8297104,1.6901585,0.15281413,1.1700602,0.10366017,-1.7488816,0.8926566,0.09995311,-1.1403017,0.85774964,-0.9390591,0.037744712,-0.94681174
2,0.77826583,-0.426065,-3.166628,-0.7767748,-0.15018055,-0.25189656,0.668175,-0.8070725,1.3281709,-0.8064907,-1.1139129,0.058907483,0.26865083,0.27817777,-1.2199904,0.70997924,-0.7906567,-2.0593288,-3.509148,-0.7205868,0.36982024,-1.2568215,-0.6887317,-0.43519798,-1.3461957,-0.90204066,-0.5515399,-0.59821004,-1.0775137,0.8595522,-1.8179706,-1.494176,-0.59381807,-0.65223855,0.25534642,-0.34603876,-0.16923901,0.86322576,1.5091954,0.014405019,1.2353159,0.11590111,-1.6960422,0.8435459,0.13678564,-1.290142,0.8616355,-0.91355985,-0.0023170933,-0.94227487
3,0.8357501,-0.4256016,-3.149064,-0.7044787,-0.11217339,-0.29876158,0.63219297,-0.8265688,1.3346428,-0.79285854,-1.2399023,0.0402767,0.3908436,0.22383712,-1.4394559,0.7324511,-0.7444599,-1.9610852,-3.541511,-0.6929251,0.4153968,-1.3468397,-0.72071314,-0.4288426,-1.4057722,-0.95196813,-0.5748162,-0.67171764,-1.088829,0.9394431,-1.8033386,-1.5759783,-0.45781532,-0.7411868,0.24446532,-0.3454031,-0.17997415,0.97636455,1.5391326,0.12692219,1.231273,0.020245131,-1.6782774,0.8859267,0.18766485,-1.2173662,0.89727575,-0.9638683,-0.075760216,-0.88846123
4,0.810781,-0.38070837,-3.1645365,-0.8189205,-0.17016044,-0.27352604,0.45121798,-0.84485984,1.2717865,-0.7479323,-1.2143893,0.086738914,0.27117372,0.3267516,-1.2166849,0.8262394,-0.8334084,-2.03875,-3.555809,-0.70004517,0.37546262,-1.2732902,-0.7697896,-0.4045317,-1.3785697,-0.8473123,-0.5499184,-0.59799826,-0.96942115,0.7292397,-1.8251525,-1.5921265,-0.38262227,-0.6622316,0.29040423,-0.35453877,-0.26080793,0.7181311,1.4999406,0.064899355,1.2949967,0.06849435,-1.6498405,0.80798376,0.1980035,-1.2571367,0.7377562,-0.8184,-0.02790693,-0.77778894
5,0.8324738,-0.4231017,-3.2347736,-0.82395464,-0.19153926,-0.33850804,0.4583365,-0.9163176,1.2101235,-0.72983027,-1.0869874,0.14494918,0.45238286,0.34775594,-1.5008531,0.81964236,-0.80061436,-2.136873,-3.4565814,-0.7958346,0.41756824,-1.33228,-0.88351905,-0.53266144,-1.4683644,-1.0103557,-0.5203703,-0.61308867,-1.1038915,0.82617235,-1.8336376,-1.5037544,-0.538138,-0.67542106,0.15970121,-0.35939693,-0.04496305,0.9682718,1.622996,0.03092953,1.1830512,-0.047873072,-1.7420357,0.72672254,0.15674675,-1.2962883,0.8981152,-1.0076085,-0.13009858,-0.86570114
6,0.8515479,-0.4965715,-3.2263167,-0.9177359,-0.2573578,-0.5180378,0.576785,-1.0024251,1.3095362,-0.74354327,-0.9989797,0.07035921,0.38116798,0.21494453,-1.335159,0.7301738,-0.676926,-2.0067096,-3.4789362,-0.8198503,0.4917493,-1.3096097,-0.8145114,-0.44833115,-1.5220053,-0.72045195,-0.51807714,-0.43112046,-1.150946,0.6410358,-1.6541569,-1.4663229,-0.45224008,-0.66963035,0.3395394,-0.31992477,-0.13485453,0.8340445,1.5457662,0.16512403,1.1777307,0.089871466,-1.800043,0.77333915,0.15418652,-1.288442,0.8163204,-0.8029317,-0.083360486,-0.79582804
7,0.86671543,-0.3339187,-3.1339798,-0.8953867,-0.14242348,-0.45324743,0.5145354,-0.88762206,1.3650173,-0.81723005,-1.0349774,0.18156096,0.33378643,0.15788177,-1.4301527,0.7758491,-0.58951163,-2.061085,-3.3959987,-0.802199,0.37736025,-1.2601726,-0.7891996,-0.40984932,-1.4318895,-0.7673909,-0.52505845,-0.5441885,-1.126913,0.7718953,-1.6626275,-1.3639846,-0.47117606,-0.59391505,0.20205517,-0.3428889,-0.100467995,0.90334624,1.6124238,0.17151128,1.2016397,0.06587086,-1.7843682,0.8522055,0.16620103,-1.297063,0.8345567,-0.93156666,-0.23165487,-0.96928877
8,0.74609256,-0.36215878,-3.26219,-0.8903584,-0.23709007,-0.4487943,0.50820893,-0.8739889,1.2864273,-0.85954684,-1.1210489,0.17567147,0.38680363,0.28997603,-1.403971,0.73557246,-0.5917322,-2.0236413,-3.4788976,-0.76479924,0.34931752,-1.2764157,-0.9073512,-0.4250946,-1.3981434,-0.8040356,-0.60531163,-0.51279587,-1.1411616,0.71529055,-1.6332389,-1.3718592,-0.4858287,-0.59234303,0.21107186,-0.41164172,-0.047747128,0.8665086,1.5807549,0.12564337,1.1579508,0.09799176,-1.79219,0.7889327,0.19423644,-1.2966241,0.7890605,-0.9293753,-0.116756916,-0.93631876
9,0.7817396,-0.38180995,-3.2239738,-0.90817,-0.09477553,-0.4561001,0.5207757,-0.9302478,1.2794869,-0.7894674,-1.1043005,0.07161442,0.32866725,0.23336804,-1.3954324,0.75633013,-0.6766254,-1.9503596,-3.5058653,-0.86182207,0.31029212,-1.2430394,-0.8257514,-0.4631184,-1.4231739,-0.8110936,-0.51977015,-0.499268,-1.1379521,0.70889294,-1.7120813,-1.3803766,-0.41229582,-0.4771076,0.33986607,-0.38741577,0.005948631,0.85536635,1.5098263,0.060800754,1.1722721,-0.021888472,-1.7663106,0.83422,0.16555494,-1.3623834,0.81700957,-0.8916945,-0.16341251,-1.0277846
