,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.1905065,0.07165452,-0.21478885,-0.30637434,-1.3073034,-2.1909487,-0.30881044,0.6028766,-1.5272433,-3.4133267,-0.3857888,1.0465772,-0.24923931,0.55539054,0.31797776,-0.88454723,0.5518646,-1.2332776,-1.814822,-1.3911479,-0.49961656,0.3651976,-0.90314853,0.23171389,-1.368894,-0.81742483,0.31967673,-1.3503774,1.883,0.10226313,1.5789717,-1.5643079,0.90574944,0.76685,0.06820281,0.6558654,0.31071466,1.0922165,1.5702305,-1.5109793,0.21595202,0.11343519,-0.9033942,-1.5123856,-0.082069665,-3.0747597,0.678596,0.3773275,-2.2255774,-0.16453496
1,0.19382556,0.06743343,-0.22164835,-0.302347,-1.3036126,-2.190401,-0.30775338,0.60026747,-1.5251379,-3.4198134,-0.38111228,1.0433271,-0.24651448,0.5496016,0.3260052,-0.8832304,0.55658,-1.2421849,-1.8109894,-1.3929642,-0.5008327,0.36414692,-0.90745085,0.22382641,-1.3748895,-0.81864285,0.31132242,-1.3561476,1.8790748,0.10921267,1.5755743,-1.5617166,0.90618056,0.7633353,0.066141814,0.6459823,0.30886775,1.0886492,1.5729373,-1.4985482,0.21044087,0.110787645,-0.90755475,-1.5120336,-0.07841795,-3.0769217,0.67369556,0.3879567,-2.2238896,-0.15616074
2,0.19420803,0.06791985,-0.22243881,-0.30188292,-1.3031873,-2.190338,-0.30763158,0.5999668,-1.5248953,-3.4205608,-0.38057336,1.0429525,-0.24620049,0.5489345,0.32693022,-0.88307863,0.55712336,-1.2432113,-1.8105477,-1.3931736,-0.5009728,0.36402583,-0.90794665,0.22291748,-1.3755804,-0.8187832,0.31035972,-1.3568126,1.8786225,0.1100135,1.5751828,-1.5614179,0.9062303,0.7629303,0.06590431,0.64484346,0.30865493,1.0882381,1.5732492,-1.4971156,0.20980579,0.11048255,-0.9080342,-1.511993,-0.07799714,-3.0771708,0.67313087,0.38918158,-2.223695,-0.15519573
3,0.19452898,0.068328045,-0.22310214,-0.30149347,-1.3028303,-2.190285,-0.30752936,0.5997145,-1.5246917,-3.421188,-0.38012114,1.0426382,-0.24593699,0.5483747,0.32770652,-0.8829513,0.5566674,-1.2440727,-1.8101771,-1.3933492,-0.5010904,0.36392424,-0.9083627,0.22215474,-1.3761603,-0.818901,0.30955184,-1.3573706,1.878243,0.11068554,1.5748543,-1.5611674,0.90627193,0.7625904,0.06570501,0.64388776,0.30847633,1.0878931,1.573511,-1.4959135,0.20927285,0.11022653,-0.90843654,-1.511959,-0.07764401,-3.07738,0.672657,0.39020947,-2.2235317,-0.15438592
4,0.19575302,0.06988475,-0.22563186,-0.3000082,-1.3014692,-2.190083,-0.30713952,0.59875226,-1.5239153,-3.4235804,-0.37839648,1.0414395,-0.2449321,0.5462398,0.33066696,-0.88246566,0.55492836,-1.2473576,-1.8087636,-1.394019,-0.5015389,0.36353675,-0.90994936,0.2192459,-1.3783714,-0.8193502,0.30647084,-1.3594986,1.8767954,0.113248475,1.5736012,-1.5602117,0.90643096,0.76129425,0.06646509,0.640243,0.3077952,1.0865775,1.5745093,-1.491329,0.20724039,0.109250136,-0.9099709,-1.5118291,-0.07629729,-3.0781772,0.6708498,0.39412943,-2.2229092,-0.15129758
5,0.19733147,0.07189217,-0.22889404,-0.2980929,-1.299714,-2.1898227,-0.3066368,0.5975114,-1.522914,-3.4204955,-0.37617245,1.0398939,-0.24363625,0.5434868,0.33448458,-0.8818394,0.55268586,-1.2515937,-1.8069409,-1.3948828,-0.5021172,0.36303708,-0.9119954,0.21549484,-1.3812226,-0.8199294,0.30249777,-1.3622427,1.8749287,0.11655348,1.5719855,-1.5589793,0.906636,0.75962275,0.06744524,0.63554287,0.30691686,1.084881,1.5757965,-1.485417,0.20461945,0.10799104,-0.9119495,-1.5116618,-0.07456064,-3.0792053,0.6685193,0.39918438,-2.2221065,-0.14731506
6,0.19930512,0.074402206,-0.23297298,-0.29569808,-1.2975192,-2.189497,-0.30600825,0.5959599,-1.5216621,-3.4166381,-0.3733916,1.0379612,-0.24201596,0.5400444,0.33925804,-0.8810563,0.5498819,-1.2568904,-1.8046619,-1.395963,-0.50284034,0.3624123,-0.91455376,0.21080461,-1.3847878,-0.8206537,0.29752997,-1.3656739,1.8725946,0.120685965,1.5699652,-1.5574384,0.90689236,0.7575328,0.068670794,0.629666,0.30581862,1.0827596,1.577406,-1.478025,0.2013423,0.10956538,-0.9144235,-1.5114524,-0.07238918,-3.0804908,0.6656053,0.40550494,-2.2211027,-0.1423354
7,0.20190449,0.07770802,-0.2383451,-0.29254398,-1.2946286,-2.189068,-0.3051804,0.59391654,-1.5200132,-3.411558,-0.3697291,1.0354159,-0.23988196,0.5355107,0.34554487,-0.88002497,0.54618895,-1.2638663,-1.8016603,-1.3973855,-0.50379276,0.36158946,-0.91792315,0.2046274,-1.3894833,-0.8216076,0.29098716,-1.3701929,1.8695205,0.1261286,1.5673045,-1.555409,0.90723,0.7547802,0.070284896,0.6219259,0.3043722,1.0799658,1.579526,-1.4877607,0.19702616,0.111638844,-0.91768193,-1.5111768,-0.06952928,-3.0821838,0.6617674,0.4138294,-2.219781,-0.135777
8,0.2025896,0.07857933,-0.23976102,-0.29171267,-1.2938668,-2.188955,-0.30496222,0.59337795,-1.5195786,-3.410219,-0.36876377,1.034745,-0.2393195,0.53431576,0.34720188,-0.8797532,0.5452156,-1.265705,-1.8008692,-1.3977604,-0.50404376,0.3613726,-0.9188112,0.20299928,-1.390721,-0.821859,0.28926268,-1.3713839,1.8687103,0.1275631,1.5666032,-1.5548741,0.907319,0.75405467,0.070710324,0.61988586,0.30399096,1.0807022,1.5800847,-1.4903266,0.19588856,0.112185344,-0.9185407,-1.5111042,-0.0687755,-3.0826302,0.6607559,0.41602346,-2.2194326,-0.1340484
9,0.20430765,0.080764286,-0.24331169,-0.289628,-1.2919563,-2.1886716,-0.30441505,0.59202737,-1.5184888,-3.4068613,-0.36634305,1.0330626,-0.23790905,0.53131926,0.35135713,-0.87907153,0.5427748,-1.2703156,-1.7988853,-1.3987006,-0.50467324,0.36082873,-0.9210382,0.1989165,-1.3938245,-0.8224895,0.28493825,-1.3683971,1.8666785,0.13116038,1.5648445,-1.5535327,0.90754217,0.75223535,0.07177716,0.6147701,0.30303493,1.0825487,1.5814857,-1.4967613,0.19303584,0.11355579,-0.92069435,-1.5109221,-0.06688526,-3.0837493,0.6582193,0.42152545,-2.218559,-0.12971367
