,0
0,0.37214509153083797
1,0.31903652009297534
2,0.41522190084195054
3,0.4192760412601647
4,0.3164748872928602
5,0.3798661776792478
6,0.3997198505297269
7,0.369712926166487
8,0.3787849742799215
9,0.41573816459773116
