,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-0.89864236,-1.0171317,-0.45237678,-0.47198886,-0.82650375,0.79424345,-0.29894906,0.3752966,1.4258113,-0.46648812,-1.00062,-2.9556556,-0.76915103,0.049590934,-0.11228005,-0.058604322,-1.6995026,1.2475452,-0.88301694,-0.4112371,-0.15263428,0.5139143,-0.1297868,-1.3245912,2.168799,-2.5820372,1.8339936,-0.6554839,-2.2052727,-1.4519302,-1.0450661,0.8426101,-0.54992396,-1.2176547,0.9787918,-1.5162008,-1.0452781,-2.2542765,-0.18388498,-2.4939754,2.297678,0.072394274,-0.47660434,-0.4040927,0.727452,0.2529255,-2.6752317,-0.24328825,-1.7464292,-0.6339597
1,-0.87984544,-1.0196774,-0.4854852,-0.52311504,-0.82025623,0.77412546,-0.29514,0.4215974,1.379276,-0.5288603,-0.99100673,-2.8816392,-0.76617837,0.083317064,-0.057586834,-0.10581098,-1.6781486,1.226993,-0.8653809,-0.45724246,-0.13996808,0.50577945,-0.17798899,-1.2399596,2.068034,-2.5806956,1.782439,-0.7131916,-2.1892745,-1.4627621,-1.0459726,0.86247545,-0.49632382,-1.2720654,1.019281,-1.4781268,-1.051377,-2.293489,-0.11696653,-2.4740002,2.2570305,0.0812213,-0.52216643,-0.35653123,0.7061381,0.2399257,-2.6769753,-0.23342344,-1.6026043,-0.58098435
2,-0.8602487,-1.0363451,-0.50826204,-0.57854986,-0.81472003,0.7538232,-0.28328443,0.48146644,1.3339629,-0.59580696,-0.9895114,-2.797737,-0.7590123,0.104892686,0.009987279,-0.16105102,-1.6604153,1.2123874,-0.8580206,-0.5126194,-0.1493896,0.48022455,-0.24023992,-1.1541921,1.96512,-2.5691113,1.7337244,-0.7732666,-2.1836402,-1.4721013,-1.0433987,0.8747707,-0.44313473,-1.3220668,1.0458527,-1.418416,-1.0499437,-2.3270526,-0.07317919,-2.4594676,2.2015624,0.09751491,-0.57469267,-0.29281387,0.6954849,0.2318767,-2.6630943,-0.22660682,-1.4565178,-0.53374875
3,-0.8400762,-1.0653327,-0.52077466,-0.6370295,-0.80925333,0.7341019,-0.26416972,0.55350935,1.2898773,-0.6654692,-0.99551594,-2.705354,-0.74735653,0.11513901,0.088484645,-0.22415626,-1.6453086,1.2032096,-0.8601719,-0.5756155,-0.1789358,0.43853232,-0.31486714,-1.067684,1.860429,-2.547435,1.6869352,-0.8348196,-2.1863942,-1.48006,-1.0370836,0.8792754,-0.39048332,-1.367411,1.0588392,-1.3385549,-1.0414515,-2.3540363,-0.05042395,-2.4491358,2.1316383,0.120361395,-0.63311934,-0.21472025,0.69412184,0.22833176,-2.6344752,-0.22202869,-1.3095043,-0.4925496
4,-0.827126,-1.0988345,-0.5173896,-0.6789716,-0.8059244,0.7233519,-0.24360919,0.615217,1.2635953,-0.7139883,-1.0089984,-2.63831,-0.7346793,0.109385625,0.15190706,-0.27569085,-1.6392361,1.2045163,-0.873307,-0.62543714,-0.22103912,0.39315885,-0.37812942,-1.010853,1.7913259,-2.5239084,1.6592189,-0.87771714,-2.1988783,-1.4855287,-1.029341,0.87370044,-0.35662788,-1.3934394,1.052738,-1.2642046,-1.0290211,-2.3657718,-0.05849309,-2.4489205,2.0705342,0.14271453,-0.6788298,-0.1474847,0.7038839,0.23107691,-2.6016977,-0.22120097,-1.2134435,-0.47334158
5,-0.8265938,-1.1004661,-0.51703507,-0.68075734,-0.80578125,0.7229541,-0.24261238,0.61801934,1.2625539,-0.7160293,-1.0097213,-2.6354241,-0.7340546,0.10892927,0.15473078,-0.27800864,-1.6390383,1.2046967,-0.8740571,-0.627633,-0.22317943,0.3909603,-0.38099545,-1.0084984,1.7884592,-2.5227568,1.6581138,-0.87953186,-2.1995661,-1.4857574,-1.0289497,0.8733088,-0.3552369,-1.3944467,1.0522194,-1.2607334,-1.0283831,-2.366131,-0.05922666,-2.4490137,2.0677216,0.14376748,-0.680848,-0.1444231,0.70447004,0.2312751,-2.6000872,-0.2212002,-1.2094818,-0.47269303
6,-0.8511413,-1.0921768,-0.48350278,-0.6959387,-0.8102222,0.7081138,-0.27035555,0.606539,1.2773243,-0.7306637,-1.0021746,-2.6408968,-0.7350117,0.13939977,0.17679618,-0.2754118,-1.64546,1.1727469,-0.8930307,-0.6461604,-0.25019446,0.39902812,-0.38792992,-0.9952257,1.7913158,-2.5513291,1.6556945,-0.8795008,-2.1915393,-1.4797837,-1.0135692,0.85299313,-0.35252407,-1.3768272,1.0548439,-1.2378855,-1.0157453,-2.3763828,-0.061886147,-2.466741,2.0755234,0.13611047,-0.6866682,-0.17541054,0.715913,0.22031096,-2.5790899,-0.19121148,-1.2013861,-0.43982714
7,-0.8984052,-1.0841091,-0.41364607,-0.7210247,-0.81892115,0.685017,-0.31722102,0.5890924,1.3105458,-0.75325763,-0.99465406,-2.6561399,-0.73438674,0.18647507,0.21784739,-0.2727053,-1.6611681,1.1207519,-0.9356679,-0.6799729,-0.31203592,0.40552643,-0.40379342,-0.9786813,1.8060161,-2.6001847,1.6575702,-0.87659234,-2.1841402,-1.4693199,-0.9838743,0.809906,-0.3522544,-1.339144,1.0492747,-1.188985,-0.98960334,-2.3896742,-0.08343075,-2.5051954,2.0863376,0.124919705,-0.6975772,-0.22831427,0.74405026,0.20377173,-2.5355005,-0.13800153,-1.1998627,-0.38898563
8,-0.9527855,-1.0779221,-0.32978776,-0.74754816,-0.8285255,0.66072387,-0.36791164,0.57075346,1.350868,-0.7762322,-0.98894256,-2.674732,-0.73196554,0.23530278,0.2644259,-0.27066955,-1.6799512,1.0648332,-0.98764783,-0.71773565,-0.3886729,0.40819922,-0.42318636,-0.9635864,1.8267409,-2.6521533,1.6620826,-0.8714897,-2.1783128,-1.4569197,-0.94874334,0.7573303,-0.35404503,-1.2927065,1.0367526,-1.1291913,-0.95795107,-2.4005213,-0.11681019,-2.5505452,2.0956573,0.1135712,-0.70966387,-0.2861767,0.77937984,0.18674509,-2.4820623,-0.078418605,-1.204425,-0.33616272
9,-1.0149541,-1.08172,-0.22623323,-0.7705096,-0.8388276,0.64231265,-0.41392642,0.5561819,1.4048543,-0.7935034,-0.9934637,-2.7029228,-0.72485447,0.2738285,0.3138899,-0.2725263,-1.7049448,1.0173458,-1.0561181,-0.7567002,-0.492323,0.39634797,-0.44885284,-0.9610589,1.8648607,-2.700122,1.6770154,-0.862353,-2.183354,-1.4443169,-0.9077284,0.69001925,-0.36248392,-1.2330173,1.0047047,-1.0534883,-0.91971976,-2.4022813,-0.18180782,-2.6083078,2.0996394,0.10564046,-0.72265613,-0.34164163,0.8293742,0.17423591,-2.4165108,-0.017212287,-1.230939,-0.29614517
