,0,1,2,3,4,5,6,7,8,9
0,-0.8310258,-3.5806284,1.2217206,-0.14018796,-1.75764,-1.4464211,-2.3591733,-1.8221668,0.6952966,-2.451278
1,-0.8249529,-3.5852063,1.2255784,-0.14377682,-1.7573371,-1.4477481,-2.3588636,-1.8233504,0.69351804,-2.461155
2,-0.60821974,-3.421825,1.3632587,-0.2718579,-1.7465268,-1.4951044,-2.3478072,-1.8655907,0.63004375,-2.8136477
3,-0.53825676,-3.3690844,1.4077029,-0.31320336,-1.7430372,-1.4798175,-2.344238,-1.8792261,0.6095538,-2.927435
4,-0.49500588,-3.3364804,1.4351782,-0.338763,-1.74088,-1.4703672,-2.3420317,-1.8876555,0.596887,-2.8570921
5,-0.18805704,-3.105091,1.6301681,-0.5201581,-1.7255701,-1.4032986,-2.3263729,-1.9474783,0.6867826,-2.3578732
6,-0.035154648,-2.9898276,1.7272997,-0.4297986,-1.7179437,-1.3698894,-2.3185728,-1.9772782,0.73156285,-2.109194
7,0.0019012645,-2.9618936,1.7508396,-0.40789998,-1.7160954,-1.3617927,-2.3166823,-1.9700562,0.74241537,-2.0489266
8,0.005050874,-2.9595194,1.7488388,-0.40603867,-1.7159383,-1.3611045,-2.3165216,-1.9694424,0.7433378,-2.0438042
9,0.056642517,-2.998411,1.716065,-0.37554997,-1.7133651,-1.3498317,-2.3138897,-1.9593874,0.75844735,-1.959896
10,0.4823756,-3.319344,1.4456172,-0.12395789,-1.6921304,-1.2568088,-2.2921712,-1.8764141,0.8831311,-2.6523044
11,0.5163917,-3.2937014,1.4240084,-0.103855655,-1.6904337,-1.2493762,-2.290436,-1.8697845,0.89309335,-2.707628
12,0.5231547,-3.2886033,1.4197122,-0.099859,-1.6900964,-1.2478985,-2.290091,-1.8684664,0.895074,-2.6966288
13,0.6168158,-3.2179983,1.3602138,-0.04450884,-1.6854248,-1.2274334,-2.285313,-1.8502123,0.86764365,-2.5442991
14,0.85833097,-3.0359354,1.2067907,-0.18723512,-1.6733786,-1.1746622,-2.2729921,-1.8031422,0.79691154,-2.1515012
15,0.89954066,-3.00487,1.1806121,-0.21158849,-1.675434,-1.1656579,-2.2708898,-1.7951106,0.7848425,-2.0844781
16,1.0382998,-2.9002683,1.092465,-0.29358986,-1.682355,-1.1353389,-2.263811,-1.7680671,0.74420434,-2.3101547
17,1.058828,-2.8847935,1.0794245,-0.30572122,-1.6833789,-1.1308535,-2.2648582,-1.7640663,0.7381923,-2.3435416
18,1.1018293,-2.8523777,1.1067412,-0.33113337,-1.6855237,-1.1214577,-2.267052,-1.7556856,0.7255986,-2.4134786
19,0.88707685,-2.6904895,1.2431631,-0.4580439,-1.6962352,-1.0745342,-2.2780075,-1.7138313,0.6627044,-2.7627501
20,0.777752,-2.7729025,1.3126119,-0.5226507,-1.701688,-1.0506467,-2.2835846,-1.6925244,0.63068664,-2.940555
21,0.66549325,-2.8575273,1.3839245,-0.58899134,-1.7072873,-1.026118,-2.2893114,-1.6706457,0.5978096,-2.7579784
22,0.65488005,-2.8655279,1.3906666,-0.5827193,-1.7078167,-1.0237991,-2.2898529,-1.6685772,0.59470135,-2.7407172
23,0.48927206,-2.990369,1.4958694,-0.4848513,-1.7160769,-1.0599846,-2.2983012,-1.636301,0.54620004,-2.4713738
24,0.31142843,-3.124434,1.608845,-0.37975246,-1.7249473,-1.0211256,-2.3073738,-1.6016402,0.49411526,-2.1821306
25,0.30384535,-3.1301503,1.6136621,-0.37527114,-1.7253256,-1.0227824,-2.3077607,-1.6001623,0.49189442,-2.1697974
26,0.15145113,-3.2450306,1.7104709,-0.28521195,-1.7329267,-0.9894842,-2.315535,-1.5704614,0.44726297,-1.9219449
27,0.08919519,-3.2919614,1.7500192,-0.24842106,-1.7360319,-0.9758812,-2.318711,-1.558328,0.42903018,-2.0231974
