,0
0,0.13344022658365084
1,0.005757902279835969
2,0.025340433785922656
3,0.18132934418165414
4,0.14258702511559307
5,0.18912989366094113
6,0.10823590169858743
7,0.09157562458126667
8,0.1343026419886214
9,0.18160164923630207
