,0,1,2,3,4,5,6,7,8,9
0,-1.0771095,-2.387277,0.5961408,-0.010198901,-0.42032844,-1.1382498,3.2626297,0.11235478,-1.1451297,0.18998867
1,-1.0862947,-2.3850763,0.59668213,-0.0111833075,-0.43602902,-1.1153493,3.2574775,0.09815525,-1.137749,0.19696976
2,-1.1042812,-2.380767,0.5977422,-0.013110988,-0.46677417,-1.0705053,3.2473884,0.07034951,-1.123296,0.18329927
3,-1.1073532,-2.380031,0.5979233,-0.013440226,-0.47202528,-1.0781643,3.245665,0.065600425,-1.1208276,0.18096443
4,-1.1085857,-2.379736,0.59799594,-0.013572313,-0.47413197,-1.0812371,3.2449737,0.0675057,-1.1198372,0.18002771
5,-1.1068524,-2.3793206,0.5980981,-0.013758079,-0.47709483,-1.0855587,3.2440014,0.07018528,-1.1184443,0.17871031
6,-1.0886953,-2.3749707,0.59916824,-0.015704038,-0.44605815,-1.1308279,3.2338164,0.09825468,-1.1038543,0.1649102
7,-1.0796663,-2.3728075,0.5997004,-0.016671706,-0.4306245,-1.1533389,3.238881,0.11221277,-1.0965991,0.15804781
8,-1.0675952,-2.3699155,0.60041183,-0.017965395,-0.4099911,-1.1232436,3.2456522,0.13087353,-1.0868995,0.14887339
9,-1.0609614,-2.3683262,0.60080284,-0.018676372,-0.39865148,-1.106704,3.2493734,0.141129,-1.0815688,0.1539154
10,-1.0578629,-2.3675838,0.60098547,-0.019008443,-0.3933552,-1.098979,3.2511115,0.13633905,-1.0790792,0.15627034
11,-1.0515051,-2.369107,0.60136014,-0.01968982,-0.38248768,-1.083128,3.2546778,0.12651053,-1.0739704,0.16110246
12,-1.0356182,-2.3729131,0.6022965,-0.021392467,-0.3553317,-1.1227369,3.2635891,0.101950794,-1.0612047,0.17317706
13,-1.0251364,-2.3754244,0.6029142,-0.022515843,-0.37324876,-1.1488702,3.2694688,0.08574669,-1.052782,0.18114369
14,-1.0202253,-2.376601,0.60320365,-0.023042182,-0.3816435,-1.1366259,3.2722235,0.078154534,-1.0488358,0.18487631
15,-1.0193875,-2.3768017,0.603253,-0.023131967,-0.3830755,-1.1345372,3.2726934,0.076859444,-1.0495089,0.18551303
16,-1.0303327,-2.3794239,0.6038981,-0.024304997,-0.4017845,-1.1072488,3.278833,0.059939116,-1.0583038,0.19383179
17,-1.0328308,-2.3800223,0.60404533,-0.02457273,-0.40605465,-1.1134771,3.280234,0.056077227,-1.0603112,0.19573046
18,-1.0474977,-2.383536,0.6049098,-0.026144637,-0.43112546,-1.1500447,3.2884612,0.078751124,-1.0720967,0.20687792
19,-1.0562681,-2.3856373,0.60542667,-0.027084587,-0.446117,-1.1719109,3.2933807,0.0923094,-1.0791441,0.20021209
20,-1.0647243,-2.3876631,0.6059251,-0.02799087,-0.46057162,-1.1508278,3.298124,0.105382055,-1.085939,0.19378503
21,-1.0717877,-2.3893554,0.60634136,-0.02874787,-0.44849798,-1.1332176,3.302086,0.11630137,-1.0916147,0.18841663
22,-1.1029348,-2.3968174,0.60817707,-0.032086015,-0.39525694,-1.0555617,3.3195577,0.06815045,-1.1166428,0.16474359
23,-1.1045835,-2.3972125,0.6082742,-0.032262705,-0.39243883,-1.0514512,3.3204825,0.07069913,-1.1179676,0.16349055
24,-1.0984166,-2.39869,0.6086377,-0.032923643,-0.38189736,-1.0360757,3.3239417,0.08023277,-1.122923,0.1588034
25,-1.0964496,-2.3991613,0.6087536,-0.03313445,-0.37853515,-1.0409797,3.325045,0.08327353,-1.1245036,0.15730843
26,-1.0797001,-2.4031742,0.6097408,-0.03492955,-0.40716577,-1.0827396,3.3344405,0.10916691,-1.1379626,0.14457814
27,-1.0712941,-2.405188,0.6102362,-0.03583045,-0.42153445,-1.1036973,3.3391557,0.12216188,-1.1312081,0.13818927
28,-1.0579684,-2.4083805,0.6110216,-0.03725861,-0.4443126,-1.1369208,3.3466306,0.10156146,-1.1205003,0.12806123
29,-1.0554187,-2.4089913,0.61117184,-0.03753186,-0.44867074,-1.1305641,3.3480608,0.09761997,-1.1184516,0.12612343
30,-1.0474092,-2.4109101,0.6116439,-0.03839027,-0.4623618,-1.1105946,3.3525536,0.08523784,-1.1120156,0.13221101
31,-1.0432106,-2.411916,0.6118913,-0.038840238,-0.46953848,-1.100127,3.3501985,0.0787473,-1.108642,0.13540204
32,-1.0433742,-2.411955,0.611901,-0.03885776,-0.469818,-1.0997193,3.3501067,0.07849452,-1.1085106,0.13552631
33,-1.0627221,-2.4165905,0.6130413,-0.040931344,-0.50289017,-1.0514811,3.339254,0.10840479,-1.0929637,0.15023148
34,-1.0662236,-2.4174294,0.61324763,-0.041306622,-0.50887555,-1.0602113,3.3372898,0.11381796,-1.09015,0.15289283
35,-1.0699469,-2.4183214,0.61346704,-0.04170565,-0.5025113,-1.069494,3.3352013,0.11957373,-1.0871582,0.1557226
36,-1.080587,-2.4208705,0.61409414,-0.04284599,-0.48432368,-1.096022,3.329233,0.13602252,-1.095708,0.16380952
37,-1.0897248,-2.4230597,0.61463267,-0.04382531,-0.46870422,-1.1188041,3.3241074,0.12189636,-1.1030506,0.17075455
38,-1.0837997,-2.4244792,0.6149819,-0.044460315,-0.45857632,-1.1335764,3.3207839,0.11273673,-1.1078116,0.17525782
39,-1.0570788,-2.430881,0.61655676,-0.047324084,-0.41290122,-1.066956,3.3057952,0.071428426,-1.129283,0.19556673
40,-1.0543194,-2.4315422,0.6167194,-0.047028337,-0.4081843,-1.060076,3.3042474,0.067162454,-1.1315004,0.19766407
41,-1.0483286,-2.4329774,0.6170725,-0.04638629,-0.3979441,-1.0451399,3.3008869,0.057901267,-1.1363142,0.19311087
42,-1.0425278,-2.4343672,0.6174144,-0.045764595,-0.38802847,-1.0596026,3.297633,0.04893363,-1.1409754,0.188702
43,-1.041824,-2.4345357,0.6174559,-0.04568916,-0.38682532,-1.0613575,3.297238,0.047845513,-1.1404098,0.18816704
44,-1.0390385,-2.435203,0.61762005,-0.045390632,-0.382064,-1.0683022,3.2956758,0.052151617,-1.1381716,0.18604997
45,-1.0361295,-2.4359,0.6177915,-0.045078855,-0.3770914,-1.0755551,3.2973075,0.056648824,-1.135834,0.18383895
46,-1.0304998,-2.4372487,0.6181233,-0.04447551,-0.38671434,-1.0895908,3.3004653,0.06535175,-1.1313103,0.17956023
47,-1.0420575,-2.4400177,0.61880445,-0.04323684,-0.40647027,-1.1184062,3.3069484,0.0832189,-1.1220233,0.17077598
48,-1.0638801,-2.445246,0.6200906,-0.04089805,-0.44377232,-1.0639985,3.3191893,0.11695468,-1.104488,0.15419003
49,-1.0718834,-2.4471633,0.6205623,-0.040040307,-0.45745274,-1.0839523,3.3236787,0.12932718,-1.098057,0.14810719
50,-1.0763448,-2.4482322,0.62082523,-0.039562162,-0.44982666,-1.0950755,3.3261812,0.13622417,-1.094472,0.14471634
51,-1.0858157,-2.4505012,0.6213834,-0.03854714,-0.43363774,-1.1186882,3.3314936,0.121583,-1.0868618,0.13751812
52,-1.0872328,-2.4508407,0.62146693,-0.03839526,-0.43121535,-1.1222215,3.3322885,0.119392216,-1.0857232,0.13859521
53,-1.0889333,-2.4504333,0.62156713,-0.038213007,-0.42830858,-1.1264613,3.3332424,0.116763346,-1.0843567,0.13988768
54,-1.0939286,-2.4492366,0.6218615,-0.037677657,-0.4197701,-1.1389153,3.3304405,0.10904119,-1.0803428,0.14368421
55,-1.10834,-2.445784,0.6227109,-0.03613314,-0.39513612,-1.1029849,3.3223567,0.08676237,-1.0687625,0.15463743
56,-1.1158836,-2.4439769,0.6231555,-0.035324667,-0.40803072,-1.0841773,3.3181252,0.07510057,-1.062701,0.16037086
57,-1.116101,-2.443925,0.6231683,-0.035301365,-0.40840232,-1.0836352,3.3180034,0.07543666,-1.0625263,0.1605361
58,-1.1137222,-2.443355,0.6233085,-0.035046417,-0.41246858,-1.0777043,3.316669,0.07911417,-1.0606148,0.16234411
59,-1.1131617,-2.4432209,0.6233415,-0.03498635,-0.4134266,-1.0791017,3.3163545,0.079980604,-1.0601645,0.16277009
60,-1.0966556,-2.4392664,0.6243143,-0.03321734,-0.44164106,-1.1202545,3.3070958,0.10549759,-1.0734278,0.17531532
61,-1.0791423,-2.4350708,0.6253465,-0.03134039,-0.41170502,-1.1639184,3.297272,0.13257158,-1.0875005,0.18862604
62,-1.0779371,-2.434782,0.62541753,-0.03121122,-0.41376522,-1.1669233,3.2965958,0.1344348,-1.0884689,0.18954207
63,-1.0670415,-2.4321716,0.6260597,-0.030043505,-0.43238947,-1.1397585,3.2904842,0.15127847,-1.097224,0.19782312
64,-1.059368,-2.4303331,0.626512,-0.029221108,-0.44550613,-1.1206269,3.2861798,0.16314109,-1.10339,0.19199096
65,-1.0510787,-2.428347,0.6270006,-0.028332707,-0.4596755,-1.0999599,3.28153,0.15032639,-1.1100508,0.1856907
66,-1.0463258,-2.4272084,0.6272807,-0.02782332,-0.46779984,-1.1118098,3.278864,0.14297877,-1.11387,0.1820783
67,-1.0434074,-2.4265091,0.62745273,-0.027510542,-0.47278842,-1.119086,3.280501,0.13846713,-1.1162151,0.17986019
68,-1.0449593,-2.4261374,0.62754416,-0.027344225,-0.47544107,-1.1229551,3.2813714,0.13606809,-1.117462,0.17868072
69,-1.0538979,-2.423996,0.62807095,-0.02638625,-0.460162,-1.1452407,3.2863853,0.122249804,-1.1246445,0.17188707
70,-1.0681459,-2.4205825,0.62891066,-0.024859244,-0.43580735,-1.1807637,3.2943776,0.10022358,-1.1131957,0.16105804
71,-1.0848229,-2.416587,0.62989354,-0.023071911,-0.40730065,-1.1391847,3.3037322,0.07444228,-1.099795,0.14838286
72,-1.091734,-2.4149313,0.6303009,-0.022331217,-0.3954871,-1.1219538,3.3076088,0.063758165,-1.0942415,0.15363562
73,-1.0980836,-2.4134102,0.6306751,-0.021650717,-0.4063406,-1.1061232,3.3111706,0.05394232,-1.0891393,0.15846151
74,-1.0964383,-2.413016,0.63077205,-0.021474382,-0.409153,-1.1020211,3.3120935,0.051398776,-1.0878172,0.15971203
75,-1.0801148,-2.4091053,0.63173413,-0.019724948,-0.43705526,-1.0613236,3.3212497,0.076633416,-1.0747006,0.17211846
76,-1.0709397,-2.406907,0.63227487,-0.018741611,-0.4527388,-1.0384481,3.3263965,0.090817526,-1.0820732,0.17909196
77,-1.0698634,-2.4066494,0.6323383,-0.018626276,-0.4545783,-1.0411311,3.3270001,0.09248118,-1.082938,0.17990988
78,-1.0782564,-2.4046385,0.63283294,-0.017726779,-0.46892467,-1.0620563,3.331708,0.10545596,-1.089682,0.18628883
79,-1.0794728,-2.4043472,0.63290465,-0.01759641,-0.46684536,-1.0650891,3.3323903,0.10733646,-1.0906594,0.18721336
80,-1.0898749,-2.401855,0.63351774,-0.016481578,-0.44906458,-1.0910237,3.3382251,0.09125562,-1.099018,0.19511938
81,-1.0933007,-2.4010344,0.6337196,-0.016114425,-0.44320872,-1.0995649,3.3363035,0.08595962,-1.1017708,0.19772312
82,-1.0904918,-2.4003613,0.63388515,-0.015813388,-0.4384074,-1.106568,3.3347278,0.08161732,-1.1040279,0.19985798
83,-1.0803045,-2.402802,0.63448554,-0.014721585,-0.42099392,-1.1319668,3.3290133,0.06586866,-1.1122137,0.20760068
84,-1.0756222,-2.4039237,0.6347615,-0.014219764,-0.4129902,-1.1436408,3.326387,0.07310716,-1.1159762,0.21115944
85,-1.0740542,-2.4042995,0.6348539,-0.014051725,-0.41031012,-1.1397316,3.3255074,0.07553103,-1.1172361,0.21235111
86,-1.0738416,-2.4043505,0.6348664,-0.014028928,-0.4106737,-1.1392013,3.3253882,0.07585987,-1.1174071,0.21251278
87,-1.0547142,-2.408933,0.6359937,-0.011978986,-0.44336885,-1.091513,3.314659,0.10542918,-1.1020374,0.2270503
88,-1.0583633,-2.4098072,0.6362088,-0.011587898,-0.44960642,-1.0824151,3.3126123,0.11107041,-1.0991052,0.22982377
89,-1.0587636,-2.409903,0.6362324,-0.01154499,-0.44892207,-1.081417,3.3123877,0.11168934,-1.0987835,0.23012806
90,-1.0595068,-2.4100811,0.6362762,-0.011465346,-0.4476518,-1.0795642,3.311971,0.112838164,-1.0981864,0.22956325
91,-1.0720996,-2.413098,0.6370184,-0.0101157315,-0.4261264,-1.1109606,3.3049073,0.13230564,-1.0880675,0.21999222
92,-1.0725924,-2.413216,0.6370474,-0.01006291,-0.4252839,-1.1121894,3.3046308,0.13306756,-1.0884635,0.21961762
93,-1.0883261,-2.4169855,0.6379747,-0.008376672,-0.3983896,-1.1514167,3.2958052,0.1087445,-1.1011063,0.20765938
94,-1.0903646,-2.4174738,0.63809484,-0.008158196,-0.40187415,-1.1564991,3.2946618,0.1055931,-1.1027443,0.20611002
95,-1.0917028,-2.4177945,0.6381737,-0.008014776,-0.4041616,-1.1531627,3.2939112,0.10352435,-1.1038196,0.20509294
96,-1.0689765,-2.4232392,0.63951313,-0.0055791214,-0.44300857,-1.0965016,3.2811632,0.06839135,-1.1220812,0.18782006
97,-1.0676968,-2.4235458,0.63958853,-0.0054419744,-0.44082117,-1.0933111,3.2804453,0.066413075,-1.1231095,0.18684746
98,-1.0534489,-2.4269593,0.64042825,-0.0039149844,-0.41646674,-1.0577884,3.2724533,0.088439085,-1.1345582,0.17601855
99,-1.0512457,-2.4274871,0.6405581,-0.0036788587,-0.4127007,-1.0632814,3.2712173,0.091845065,-1.1363286,0.17434402
100,-1.0422347,-2.429646,0.6410892,-0.0027131154,-0.42810363,-1.0857477,3.2661629,0.105775386,-1.1435694,0.16749528
101,-1.0531764,-2.4322674,0.64173406,-0.0015404527,-0.4468068,-1.1130276,3.2600253,0.12269041,-1.1523615,0.15917914
102,-1.0534024,-2.4323215,0.6417474,-0.001516225,-0.44642037,-1.1135912,3.2598984,0.12303988,-1.1525432,0.15900733
103,-1.0607903,-2.4340916,0.6421828,-0.0007244453,-0.43379202,-1.1320106,3.2557542,0.13446087,-1.1466067,0.15339229
104,-1.0631523,-2.4346576,0.64232206,-0.00047129428,-0.42975444,-1.1378996,3.2544293,0.1308093,-1.1447086,0.15159702
105,-1.0703728,-2.4363875,0.64274764,0.00030255437,-0.4174121,-1.1559018,3.250379,0.11964696,-1.1389066,0.15708491
106,-1.0771593,-2.4380133,0.6431476,0.0010298865,-0.40581167,-1.1389817,3.2465723,0.10915559,-1.1334534,0.16224292
107,-1.1019387,-2.44395,0.644608,0.003685576,-0.44816804,-1.0772018,3.2326727,0.0708487,-1.1135421,0.18107621
108,-1.1078645,-2.4453697,0.64495724,0.004320657,-0.45829713,-1.0624279,3.2359967,0.061688006,-1.1087805,0.18558
109,-1.1088796,-2.445613,0.6450171,0.0044294503,-0.4600323,-1.059897,3.236566,0.06325729,-1.1079648,0.18635152
110,-1.1099838,-2.4458776,0.6450822,0.004547801,-0.46191993,-1.0626502,3.2371855,0.064964436,-1.1070774,0.18719083
111,-1.124235,-2.4492917,0.6459221,0.006075153,-0.43755972,-1.0981812,3.2451794,0.08699567,-1.0956259,0.19802232
112,-1.1276828,-2.4501178,0.6461253,0.006444661,-0.43166634,-1.1067772,3.2471135,0.08166572,-1.0928555,0.20064275
113,-1.1307738,-2.4508584,0.64630747,0.0067759315,-0.4263828,-1.1144836,3.2488472,0.076887324,-1.0953392,0.202992
114,-1.1368893,-2.4523234,0.6466679,0.007431357,-0.41592923,-1.1297309,3.2522776,0.086341485,-1.1002533,0.20764007
115,-1.1365851,-2.4523964,0.64668584,0.0074639576,-0.41540927,-1.1304893,3.2524483,0.08681173,-1.1004977,0.20787126
116,-1.1242089,-2.4553614,0.6474152,0.00879035,-0.39425424,-1.1613455,3.2593906,0.105944216,-1.1104425,0.19846492
117,-1.1183597,-2.4567628,0.64776,0.009417232,-0.38425592,-1.1759287,3.2626717,0.09690178,-1.1151426,0.19401927
118,-1.1140518,-2.457795,0.6480139,0.009878918,-0.39161947,-1.186669,3.265088,0.090242215,-1.1186041,0.19074515
119,-1.1066874,-2.4595592,0.64844793,0.010668182,-0.40420768,-1.1683081,3.269219,0.0788575,-1.1245216,0.18514794
120,-1.0942247,-2.462545,0.64918244,0.012003855,-0.42551073,-1.1372361,3.2762096,0.098123856,-1.1345359,0.17567578
121,-1.0901375,-2.463524,0.6494233,0.012441888,-0.43249705,-1.1270461,3.2785022,0.09180546,-1.1378201,0.1725694
122,-1.0883636,-2.463949,0.64952785,0.012632001,-0.4355292,-1.1226234,3.2794971,0.08906319,-1.1363947,0.17122118
123,-1.0645502,-2.469654,0.65093136,0.015184173,-0.47623456,-1.0632517,3.2928548,0.12587689,-1.1172596,0.15312201
124,-1.058463,-2.4681957,0.6512901,0.015836557,-0.48663962,-1.0480752,3.2962692,0.13528718,-1.1123683,0.14849551
125,-1.0506275,-2.4663184,0.65175194,0.01667632,-0.5000332,-1.0676107,3.3006644,0.14740029,-1.1060722,0.14254019
126,-1.0430986,-2.4645147,0.6521957,0.017483216,-0.48716375,-1.0863818,3.3048875,0.15903933,-1.1000224,0.13681793
127,-1.0350862,-2.4625952,0.65266794,0.018341927,-0.47346792,-1.1063582,3.309382,0.17142577,-1.1064607,0.13072823
128,-1.0369745,-2.4621427,0.6527792,0.018544316,-0.47023994,-1.1110665,3.3104413,0.17434514,-1.1079781,0.12929295
129,-1.0515858,-2.4586422,0.6536404,0.020110251,-0.44526437,-1.1474952,3.3186371,0.15175737,-1.1197189,0.11818785
130,-1.0570366,-2.4573364,0.65396166,0.02069444,-0.43594697,-1.1610852,3.3216946,0.14333077,-1.1240989,0.12233073
131,-1.0605556,-2.4564934,0.6541691,0.021071583,-0.42993182,-1.1523117,3.3236685,0.1378907,-1.1269265,0.1250053
132,-1.0881677,-2.4498782,0.65579647,0.02403086,-0.47713023,-1.0834694,3.3391569,0.09520472,-1.149114,0.14599155
133,-1.1025944,-2.4464219,0.6566467,0.025577016,-0.50179034,-1.1194379,3.3472493,0.07290225,-1.1607065,0.15695639
134,-1.107599,-2.4452229,0.6569417,0.026113382,-0.510345,-1.1319156,3.3500566,0.08063904,-1.1647279,0.16076012
135,-1.1155137,-2.4433267,0.6574082,0.026961619,-0.4968162,-1.1516483,3.3544962,0.09287442,-1.1710876,0.16677555
136,-1.122754,-2.4415922,0.6578349,0.027737586,-0.48444006,-1.1335968,3.3585575,0.104067326,-1.1769055,0.17227846
137,-1.1153,-2.4398065,0.6582742,0.028536452,-0.4716987,-1.1150126,3.3627386,0.11559054,-1.1828951,0.17794377
138,-1.1127537,-2.4391963,0.65842426,0.028809352,-0.46734613,-1.1086642,3.3613102,0.119526975,-1.1849412,0.17987908
139,-1.1058354,-2.4375389,0.658832,0.029550808,-0.45552042,-1.0914155,3.3574295,0.13022208,-1.1905003,0.17462091
140,-1.0984032,-2.4357584,0.65927005,0.03034734,-0.4428163,-1.1099454,3.3532605,0.14171164,-1.1964723,0.16897216
141,-1.096717,-2.4353545,0.6593694,0.030528052,-0.43993407,-1.1141493,3.3523147,0.13910498,-1.1978272,0.16769062
142,-1.0781775,-2.4309127,0.6604621,0.032515,-0.40824363,-1.1603721,3.3419154,0.11044432,-1.1829299,0.15359983
143,-1.0644107,-2.4276145,0.6612734,0.033990424,-0.38471165,-1.126049,3.3341932,0.08916214,-1.1718677,0.1431366
144,-1.0545036,-2.425241,0.6618573,0.035052206,-0.40164632,-1.1013486,3.328636,0.073846534,-1.1639069,0.1356068
